ccd_latcod	ccd_loncod	race_bully_percent
33.9275	-85.6144	0
31.8179	-85.8386	0
31.7112	-85.8179	0
31.7196	-86.1016	0
31.7236	-86.1237	0
31.7322	-85.8208	0
33.311	-85.4878	0
33.1538	-85.2929	0
33.1235	-85.5761	0
33.3132	-85.4961	0
33.3744	-85.3932	0.12407
33.3111	-85.4896	0
33.1495	-85.3721	0
33.146	-85.351	0
33.1576	-85.3677	0
32.4461	-85.2551	0
32.4685	-85.0846	0
32.3589	-85.0309	0
32.2989	-85.1679	0
32.3311	-85.1559	0.17271
32.3336	-85.1499	0
		0
34.5245	-87.7436	0
34.5287	-87.74	0
34.5249	-87.7393	0
34.5263	-87.7438	0
34.6704	-86.0186	0
34.6596	-86.0323	0
34.6728	-86.0027	0.25349
34.6544	-86.0403	0
34.6503	-86.0393	0
34.6219	-86.0529	0
32.4137	-87.0078	0
32.4112	-87.0307	0
32.4122	-87.0178	0
32.4118	-87.0203	0
32.4317	-87.0292	0
32.415	-87.0294	0
32.4025	-87.0672	0
32.4203	-87.0204	0
32.4283	-87.0216	0
32.4224	-87.0322	0
34.7702	-87.6896	0
34.7693	-87.6903	0
34.7673	-87.6934	0
34.7739	-87.6915	0
33.334	-86.636	0.10331
33.3693	-86.7108	0.2669
33.3638	-86.7353	0
33.1076	-86.7501	0
33.0931	-86.7683	0
33.3345	-86.6845	0
33.1853	-86.6158	0
33.1793	-86.6001	0
33.2904	-86.8463	0
33.1041	-86.8588	0.2924
33.1039	-86.8604	0
33.0947	-86.867	0
33.3129	-86.8212	0.05411
33.0851	-86.5646	0
33.3253	-86.7952	0
33.3612	-86.4264	0
33.3822	-86.4143	0
33.2368	-86.4853	0
33.3665	-86.7342	0
33.1781	-86.6309	0.39063
33.3466	-86.8102	1.65062
33.2356	-86.8134	0
33.2923	-86.8663	0
33.3094	-86.7896	0
33.1757	-86.5981	0
33.4095	-86.7009	0
33.3076	-86.7834	0
33.3687	-86.7116	0
33.3341	-86.6359	0
33.3333	-86.5788	0
33.1413	-86.7885	0
33.4089	-86.63	0
33.2757	-86.8677	0.33898
33.1002	-86.7532	0
33.779	-86.4684	0
33.679	-86.3976	0
33.8182	-86.2654	0
33.7779	-86.468	0
33.678	-86.3965	0
33.8181	-86.2654	0
33.7047	-86.3767	0.33278
33.6081	-86.4638	0
33.7418	-86.1518	0
33.7787	-86.469	0
33.9416	-86.2024	0
33.6097	-86.4594	0.2809
33.6111	-86.4599	0
33.8183	-86.2653	0
33.5949	-86.4961	0
33.6785	-86.3999	0
33.6788	-86.4832	0
32.6117	-88.1832	0.50505
32.9474	-88.2569	0
32.6418	-88.3021	0
32.4883	-88.3147	0
32.3918	-88.3624	0
32.55	-88.2293	0
33.1557	-86.2715	0
33.1768	-86.2514	0
33.1931	-86.2299	0
33.1877	-86.2401	0
33.4555	-86.081	0
33.4308	-86.0942	0
33.4087	-86.1164	0
33.4249	-86.0782	0
33.4327	-86.0933	0
33.4278	-86.0775	0
33.1787	-86.2583	0
33.3186	-86.1963	0
33.2684	-86.354	0
33.179	-86.2579	0
33.6356	-86.1	0
33.3003	-86.3493	0
33.2609	-86.347	0
33.6345	-86.1022	0
33.4915	-86.1602	0
33.1462	-86.4095	0
33.5249	-85.9483	0.86393
33.3207	-86.1965	0
33.5247	-85.9448	0
33.2528	-86.2061	0.4878
33.2747	-86.3427	0
33.6372	-86.1008	0
33.5078	-86.1423	0
33.5247	-85.9485	2.1692
33.0171	-85.8053	0.13038
32.8297	-85.7525	0
32.8296	-85.7545	0
32.6027	-85.805	0
32.824	-85.7626	8.22368
32.5266	-85.8942	0
32.537	-85.8973	0
32.5362	-85.9129	0
33.5784	-86.7726	0
33.6086	-86.769	0
33.5795	-86.768	1.2012
31.8904	-87.7353	0
31.8861	-87.7376	0
31.8856	-87.7367	1.0917
33.2661	-87.5126	0
33.2168	-87.5298	0
33.1989	-87.4879	0
33.1997	-87.5756	0
33.1602	-87.4538	0.54348
33.1908	-87.5208	0
33.1902	-87.6005	0
33.1689	-87.531	0
33.1933	-87.5383	0
33.1995	-87.5774	0
33.1516	-87.4733	0
33.1905	-87.5781	0
33.1982	-87.5491	0
33.1943	-87.5872	0
33.2887	-87.4954	0
33.1936	-87.539	0
33.1565	-87.5029	0
33.2662	-87.5133	0
33.1576	-87.453	0.11976
33.2443	-87.5275	0
33.1552	-87.5016	0
33.2148	-87.524	0
33.2148	-87.524	0
33.13	-87.5378	0.29918
33.2336	-87.5808	0
33.2594	-87.3151	0
33.2573	-87.3183	0.2765
33.2561	-87.7516	0
33.1861	-87.4567	0
33.2335	-87.5902	0
33.1129	-87.5607	0.7326
33.2436	-87.6217	0
33.1324	-87.5398	0
33.236	-87.4875	0.54201
33.2205	-87.5709	0.44643
33.1165	-87.4797	0
33.0947	-87.6898	0
33.4702	-87.6331	0
33.219	-87.5706	0
33.3078	-87.6084	0
33.1746	-87.2399	0
33.2458	-87.5694	0
33.465	-87.6344	0
33.2478	-87.684	0
33.123	-87.5391	0
33.2321	-87.5817	0
33.2121	-87.2821	0
33.3014	-87.5928	0
33.2213	-87.5719	0
33.304	-87.6174	0
33.093	-87.481	0.58824
33.2707	-87.12	0
33.466	-87.6298	0
33.1953	-87.4548	0
33.1939	-87.7284	0
33.1939	-87.7284	0
33.0542	-87.588	0
34.739	-87.7015	0
34.7388	-87.6969	0
34.7216	-87.715	0
34.7231	-87.6953	0
33.421	-86.7947	0
33.4486	-86.7863	0
33.4341	-86.789	0
33.4192	-86.7809	0
33.4788	-86.6716	0
33.433	-86.7891	0
33.452	-86.7373	0
33.4788	-86.6732	0
33.9037	-87.5053	0
33.9037	-87.5054	0
33.7671	-87.181	0
33.7689	-87.1839	0
33.76	-87.1859	0
33.9583	-87.2161	0
33.9566	-87.2159	0
33.7497	-87.062	0
33.9261	-87.4125	0.18587
33.7184	-87.3865	0
33.7224	-87.3833	0.34247
33.7336	-87.279	0
33.7554	-87.058	0
33.8269	-87.1773	0
33.9595	-87.2177	0
31.276	-88.0307	0
31.4573	-88.2685	0
31.4663	-88.2544	0
31.3431	-88.4079	0
31.5023	-87.9706	0
31.2821	-88.033	0
31.6383	-88.3147	0
31.9713	-87.5934	0
32.1956	-87.3812	0
31.993	-87.2851	0
32.0065	-87.3304	0
31.9946	-87.2947	0
33.9314	-87.812	0
33.9366	-87.8102	0
33.9332	-87.8117	0
34.2047	-87.1816	0
34.1648	-87.3972	0
34.1506	-87.4069	0
34.0451	-87.5472	0
34.0761	-87.2135	0
34.2037	-87.1812	0
34.1658	-87.4005	0
34.0451	-87.5472	0
34.0761	-87.2135	0
		0
60.8669	-162.2731	0
60.8025	-161.7707	0
60.8026	-161.7704	0
60.1586	-164.2825	0
59.9365	-164.038	0
59.9539	-162.8953	0
59.8768	-163.1616	0
60.5327	-165.1091	0
60.8943	-162.4544	0
59.0103	-161.8161	0
60.796	-161.7658	0
60.7961	-161.7652	0
60.5857	-165.2504	0
60.8731	-162.5153	0
59.7516	-161.8976	0
60.3427	-162.6634	0
60.3892	-166.2069	0
60.6943	-161.9725	0
60.8029	-161.7704	0
60.8102	-161.4293	0
60.7074	-161.765	0
60.9365	-164.6286	0
59.7511	-161.8977	0
60.4769	-164.7226	0
60.7074	-161.7652	0
59.1219	-161.5909	0
60.8731	-162.5157	0
60.7962	-161.7624	0
62.6832	-164.6523	0
62.7776	-164.5242	0
61.8769	-162.0804	0
61.5324	-166.1006	0
62.0894	-163.7257	0
61.7882	-161.3261	0
61.9365	-162.888	0
63.0321	-163.5548	0
61.842	-165.5802	0
62.5309	-164.8504	0
60.9084	-161.4321	0.54054
61.1001	-160.961	0
60.9118	-161.2166	0
61.5307	-165.5846	0
57.0518	-135.358	0
54.1377	-165.7697	0
55.2044	-162.7187	0
54.8514	-163.4142	0
55.0473	-162.2958	0
55.3402	-160.4981	0
55.3515	-160.4758	0
52.1946	-174.1973	0
51.8682	-176.6399	0
63.7775	-171.7147	0
64.9312	-161.1594	0
63.6957	-170.4769	0.44843
66.0558	-165.5008	0
65.2613	-166.3623	0
63.8759	-160.7953	0
65.6051	-168.086	0
64.6801	-163.4003	0
64.615	-162.2666	0
64.5453	-163.0355	0
65.3344	-166.4873	0
64.3339	-161.1539	0
63.4781	-162.0445	0
63.5219	-162.2891	0.47847
65.758	-168.9322	0
58.7333	-157.0046	0
58.7333	-157.0046	0
63.3274	-142.9793	0
63.6592	-144.0654	0
64.788	-141.2	0
62.934	-143.7887	0
62.9617	-141.9372	0
63.3274	-142.9793	0
63.376	-143.3553	0
63.1378	-142.5193	0
60.5405	-145.7592	0
60.5434	-145.7561	0
60.5408	-145.7594	0
62.1126	-145.5297	0
61.736	-144.9514	0
62.1126	-145.5297	0
62.1126	-145.5297	0
62.7049	-143.9666	0
55.4753	-133.1352	0
55.4749	-133.1352	0
55.4749	-133.1352	0
55.4767	-133.1207	0
55.4749	-133.1352	0
64.0426	-145.7143	0
64.0426	-145.7136	0
64.0401	-145.7109	0
64.0427	-145.7137	0
64.0431	-145.7128	0
63.9682	-145.7227	0
59.0424	-158.4649	0
59.0424	-158.4649	0
		0
64.7576	-156.8674	0
64.7412	-156.954	0
64.8124	-147.7685	0
64.7576	-156.8674	0
55.3543	-131.6816	0
55.3536	-131.6779	0
55.3546	-131.6829	0
55.3448	-131.6374	0
55.3102	-131.5686	0
55.347	-131.6412	0
55.3553	-131.6829	0
55.347	-131.6412	0
55.4698	-131.8214	0
61.1439	-149.8327	0
61.2071	-149.8298	0
61.2373	-149.8634	0
61.2316	-149.7339	0
61.1932	-149.7612	0
61.1256	-149.9401	0
61.3754	-149.5315	0
61.155	-149.9008	0
61.2081	-149.8893	0
61.2227	-149.8108	0
61.2048	-149.7474	0
61.1418	-149.9393	0
61.2104	-149.8905	0
61.4006	-149.4635	0
61.3692	-149.535	0
61.1928	-149.7829	0
61.2164	-149.742	0
61.2133	-149.8811	0
61.1428	-149.9352	0
61.3195	-149.5698	0
61.1998	-149.805	0
61.2102	-149.8556	0
60.9686	-149.1277	0
61.1573	-149.9356	0
61.3151	-149.5471	0
61.1114	-149.8083	0
61.2102	-149.9068	0
61.191	-149.8371	0
61.1739	-149.8506	0
61.1943	-149.9482	0
61.2318	-149.807	0
61.2431	-149.8186	0
61.2183	-149.72	0
61.1998	-149.8936	0
61.1654	-149.8353	0
61.1763	-149.9251	0
61.2035	-149.7761	0
61.1203	-149.7684	0
61.1128	-149.8771	0
61.2372	-149.8285	0
61.1647	-149.8546	0
61.2142	-149.7653	0
61.0967	-149.835	0
61.3013	-149.5241	0
61.1937	-149.8558	0
61.1983	-149.9149	0
61.2009	-149.7994	0
61.1527	-149.9531	0
61.1695	-149.8741	0
61.1854	-149.7471	0
61.1978	-149.8931	0
61.1982	-149.7378	0
61.1564	-149.8695	0
61.2466	-149.691	0
61.1941	-149.8365	0
61.2009	-149.9171	0
61.2113	-149.7973	0
61.1801	-149.9032	0
61.2196	-149.785	0
61.1581	-149.8081	0
61.1573	-149.9709	0
61.1853	-149.9522	0
61.227	-149.8253	0
61.0782	-149.7784	0
61.1924	-149.9169	0
61.1981	-149.876	0
61.4272	-149.4246	0
61.1398	-149.788	0
61.2465	-149.687	0
61.187	-149.8336	0
61.1	-149.8086	0
61.2985	-149.5724	0
61.1944	-149.7916	0
61.3192	-149.5794	0
61.2337	-149.8705	0
61.3067	-149.5482	0
61.1127	-149.9095	0
61.1949	-149.8912	0
61.139	-149.7813	0
61.3058	-149.5053	0
61.0841	-149.7494	0
61.1303	-149.8304	0
61.194	-149.7758	0
61.1331	-149.8294	0
61.1289	-149.9314	0
61.3454	-149.5488	0
61.1149	-149.8454	0
61.2181	-149.8869	0
61.2076	-149.7433	0
61.1732	-149.8956	0
61.2177	-149.8104	0
		0
58.3028	-134.4236	0
58.389	-134.6479	0
58.3882	-134.5682	0
58.2794	-134.401	0
58.383	-134.5713	0
58.3031	-134.4257	0
58.3053	-134.4294	0
58.3631	-134.5145	0
58.3749	-134.5915	0
58.3028	-134.4072	0
58.3289	-134.4668	0
58.4016	-134.5836	0
58.3787	-134.5928	0
58.3037	-134.4252	0
57.0514	-135.3314	7.14286
57.0541	-135.3317	0
57.0521	-135.3348	1.85759
57.0541	-135.3317	0
57.0622	-135.341	0
57.0645	-135.3512	0.7371
59.2353	-135.4541	0
59.3994	-135.896	0
59.2353	-135.4541	0
59.2353	-135.4541	0
58.1078	-135.4409	0
58.1078	-135.4409	0
55.204	-132.8255	0
56.9756	-133.9467	0
60.5538	-151.2537	0
59.6486	-151.5197	0
59.7766	-151.8339	0
61.0681	-151.1436	0
60.495	-149.8061	0
59.6525	-151.5058	0
59.3537	-151.9201	0
59.6519	-151.5281	0
60.9168	-149.622	0
60.4868	-149.3689	0
59.8108	-151.6133	0
60.0446	-151.6759	0
59.3517	-151.8364	0
60.1326	-149.4359	0
60.4921	-151.0686	0
60.5375	-150.7971	0
59.4422	-151.7137	0
60.308	-151.2613	0
60.5541	-151.254	0
59.6436	-151.5678	0
59.6436	-151.5684	0
60.4885	-151.0998	0
60.1317	-149.4415	0
60.4921	-151.0686	0
60.5683	-151.2791	0
59.7459	-151.2576	0
60.567	-151.2323	0
59.8126	-151.0827	0
60.5614	-151.2126	0
60.5626	-151.2063	0
60.4869	-151.141	0
60.13	-149.4432	0
60.4889	-151.0959	0
60.4935	-151.0963	0
59.6413	-151.5565	0
60.5655	-151.1769	0
60.6587	-151.2936	0
59.7943	-151.0965	0
60.7352	-151.2958	0
60.4579	-151.1034	0
59.7361	-151.2953	0
60.4579	-151.1034	0
55.5528	-133.0989	0.73529
57.8214	-152.3651	0
56.9684	-154.1881	0
57.6159	-152.2029	0
57.8048	-152.3677	0
57.7934	-152.3939	0
57.7937	-152.3915	0.20367
57.54	-153.9786	0
57.7953	-152.3913	0
57.2148	-153.2889	0
57.7941	-152.3954	0
57.8752	-152.881	0
57.9224	-152.5073	0
57.5685	-154.3916	0
57.7941	-152.3952	0
56.3075	-158.535	0
56.255	-158.7657	0
58.2118	-157.3739	0
59.3253	-155.9034	0
59.4403	-154.7555	0
59.7227	-154.8958	0
59.9698	-154.8501	0
55.9134	-159.1577	0
57.5576	-157.5727	0
60.195	-154.3284	0
56.9519	-158.6259	0
59.1104	-156.8605	0
58.7028	-156.6666	0
61.5396	-149.6134	0
61.5798	-149.4352	0
61.8004	-147.5976	0
61.5867	-149.4392	0
61.6052	-149.1373	0
61.6113	-149.0967	0
62.1313	-150.0437	0
61.6112	-149.1017	0
61.5882	-149.4306	0
61.6081	-149.0941	0
61.5826	-149.6345	0
61.6036	-149.0904	0
61.5307	-149.5022	0
61.6102	-149.6209	0
61.5917	-149.1679	0
61.6098	-149.3842	0
61.6111	-149.3619	0
61.5869	-149.7724	0
61.5826	-149.6345	0
61.6145	-149.4491	0
61.6266	-149.352	0
61.5885	-149.3622	0
61.5959	-149.1093	0
61.586	-149.4305	0
61.6078	-149.4537	0
61.6022	-149.2415	0
61.6086	-149.3044	0
61.5901	-149.7696	0
61.608	-149.212	0
61.6071	-149.2135	0
61.5798	-149.4938	0
61.7431	-150.0445	0
62.3166	-150.2314	0
62.3201	-150.1058	0
61.5371	-149.0089	0
61.7157	-148.8788	0
61.6032	-149.0904	0
61.5392	-149.8194	0
61.6118	-149.3615	0
61.61	-149.3845	0
61.6043	-149.3516	0
61.6123	-149.2762	0
61.5514	-149.3279	0
61.5988	-149.272	0
61.3182	-149.5731	0
55.1276	-131.5764	0
55.1276	-131.5764	0
55.1276	-131.5764	0
64.5618	-149.0889	0
64.5611	-149.0863	0
64.4979	-165.3833	0
64.5425	-165.4055	0
64.4968	-165.3855	0
64.5425	-165.4055	0
64.5425	-165.4055	0.74906
64.8484	-147.6666	0
64.8457	-147.8463	0
64.8345	-147.7619	0
64.8269	-147.6909	0
64.8573	-147.748	0
64.8196	-147.7523	0
64.6741	-147.0716	0
64.6803	-147.0728	0
64.8047	-147.4128	0
64.8383	-147.73	0
64.6748	-147.0744	0
64.84	-147.7471	0
64.8324	-147.7301	0
64.8598	-147.7243	0
64.8353	-147.7326	0
64.8455	-147.694	0
64.7466	-147.3695	0
64.8358	-147.7348	0
64.4825	-146.977	0
64.8457	-147.666	0
64.8773	-147.0385	0
64.8394	-147.8707	0
64.8516	-147.8254	0
64.8551	-147.7502	0
64.7639	-147.3479	0
64.8478	-147.8403	0
64.8898	-147.8129	0
64.8877	-147.5919	0
64.8421	-147.7178	0
64.8251	-147.5328	0
64.8519	-147.8155	0
64.7521	-147.3491	0
64.7469	-147.3426	0
64.8271	-147.8683	0
71.2985	-156.7438	0.39526
68.1472	-151.722	0
70.4763	-157.4277	0
71.2913	-156.7536	0
71.2892	-156.7669	0
70.1274	-143.6162	0
70.2197	-150.9934	0
68.3475	-166.7859	0
69.7422	-163.0074	0
70.636	-160.0339	0
71.3003	-156.7542	0
67.0855	-157.8588	0
65.9778	-161.1232	0
66.0747	-162.7351	0
66.9709	-160.4437	0
66.9086	-156.8821	0
66.9022	-162.5847	0.51282
67.7259	-164.5353	0
67.5657	-162.9724	0
66.8331	-161.0425	0
66.8885	-157.1358	0
66.6045	-160.011	0
66.9022	-162.5847	0
66.9022	-162.5847	0
57.9572	-136.222	0
56.8116	-132.9432	0
56.8116	-132.9432	0
56.8151	-132.9555	0
56.5888	-169.6146	0
57.1259	-170.2831	0
62.0524	-163.1809	0
59.4632	-135.3074	0
56.0127	-132.828	0
55.5409	-132.3985	0
56.249	-134.6475	0
55.6887	-132.5323	0
55.4825	-132.6484	0
56.101	-133.1426	0
55.8707	-133.2133	0
56.2942	-133.6094	0
55.9529	-133.6629	0
59.0426	-158.4685	0
59.0415	-158.4713	0
58.9791	-159.0553	0
59.4514	-157.3144	0
59.0619	-160.3764	0
59.3496	-157.4768	0
59.0761	-160.2826	0
65.1712	-152.0901	0
53.8726	-166.5294	0
53.8691	-166.5226	0
57.4902	-134.5806	0
58.4138	-135.7313	0
59.4006	-135.8957	0
61.5833	-159.5454	0
61.5731	-159.2417	0
61.8706	-158.1205	0
61.5121	-160.3615	0
61.7019	-157.1703	0
61.7881	-156.5848	0
61.5406	-160.3278	0
61.5782	-159.5525	0
61.5319	-160.3462	0
64.3432	-149.1896	0
63.394	-148.8873	0
63.873	-149.014	0
63.8735	-149.0203	0
68.1255	-145.5369	0
66.6525	-143.7245	0
65.8255	-144.0732	0
66.5645	-145.2526	0
66.0037	-149.085	0
67.0152	-146.4137	0
66.36	-147.3976	0
61.1381	-146.3593	0
61.1382	-146.3575	0
61.1327	-146.3742	0
60.8726	-146.6795	0
60.7716	-148.6862	0
61.1365	-149.8482	0
60.1679	-148.145	0
56.4718	-132.3756	0
56.4713	-132.3765	0
56.4709	-132.3777	0
56.4713	-132.3765	0
59.5455	-139.7243	0
66.5637	-152.6449	0
66.0412	-154.257	0
65.6967	-156.3655	0
64.3327	-158.7059	0
64.8814	-157.7035	5.55556
65.0068	-150.6174	0
65.1502	-149.3411	0
64.7179	-158.1119	0
64.7361	-155.4829	0
33.7905	-111.9539	0
33.7373	-111.9448	0
33.7852	-111.9564	0
33.7324	-111.9619	0.11905
33.7691	-111.9875	0
33.7638	-111.9673	0
33.733	-111.9663	0
34.7612	-112.4663	0
34.7626	-112.4668	0
34.747	-112.4526	0
34.7658	-112.4459	0
34.767	-112.0674	0
33.7819	-113.6199	0
31.5576	-110.2902	0
31.3396	-109.5548	0
31.3372	-109.5478	0
31.3491	-109.552	0
31.5576	-110.2902	0
35.1918	-111.6667	0
35.2379	-111.6688	0
35.2005	-111.6314	0
36.9951	-113.004	0
34.2535	-109.6922	0
36.111	-110.2155	0
36.112	-110.2165	0
36.111	-110.2155	0
34.4265	-110.5964	0
34.4286	-110.5979	0
34.4356	-110.5875	0
34.3985	-110.5545	0
32.8331	-109.7052	0
33.7901	-112.1206	0
33.4037	-111.8362	0
33.6779	-112.0919	0
33.7763	-111.9266	0
33.5248	-112.1229	0
33.424	-111.83	1.28205
33.4493	-111.9971	0
33.4154	-111.9191	0
33.5069	-111.8384	0.83333
33.4659	-111.8658	0
33.4019	-112.0716	0
33.4142	-111.8321	0
33.5037	-112.0211	0
33.5517	-112.1165	0
33.4634	-112.071	0
33.4564	-112.0812	0
33.6411	-112.0579	0
33.3928	-112.0945	0
33.3357	-111.8713	0
33.5703	-112.0512	0
33.4759	-112.0696	0
33.3924	-111.9188	0
33.3085	-111.8741	0
33.394	-111.7697	0
33.4304	-111.7875	0
35.2225	-114.0274	0
35.2225	-114.0253	0
35.2185	-114.0255	0
35.2236	-114.0282	0
35.0338	-114.5957	0
35.0181	-110.7162	0
34.4809	-110.0974	0
32.235	-110.9343	0
32.3344	-110.9756	0
32.2458	-110.9723	0
32.1932	-110.9422	0
32.2653	-110.9469	0
34.8943	-114.5705	0
35.1064	-114.5993	0
35.0048	-114.5985	0
32.1679	-110.9437	0
32.8793	-111.7531	0
31.3467	-109.5539	0
32.498	-114.7853	0
32.5977	-114.706	0
31.5323	-110.2556	0
32.1925	-110.8073	0
34.8659	-111.82	0
34.7884	-112.4944	0
34.5812	-112.3573	0
34.5413	-112.4563	0
32.6778	-114.6469	0
32.6992	-114.669	0
35.1626	-111.6692	0
35.1989	-111.6054	0
35.2127	-111.6454	0.40816
33.4003	-110.7761	0
33.6449	-112.0832	0
33.4292	-112.0711	0
33.3507	-111.9143	0
33.6485	-112.0115	0
33.5132	-112.0644	0
33.5131	-112.0645	0
33.4071	-111.9223	0
33.407	-111.9222	0
33.407	-111.9222	0
33.4915	-112.0487	0
33.3505	-111.9127	0
33.3212	-111.743	0
33.2418	-111.6339	0
33.1901	-111.5909	0
33.6239	-111.7183	0
32.2668	-110.7349	0
32.4939	-114.6438	0
32.0675	-110.8671	0
33.4282	-112.4442	0
33.5822	-111.9929	0
33.4956	-112.2247	0
33.4654	-112.0661	0
32.2651	-110.9521	0
32.2651	-110.9521	0
33.4534	-112.0037	0
32.9639	-111.5247	0
32.3031	-111.063	0
34.7324	-112.0045	0
34.5596	-111.8565	0
33.5089	-112.0902	0
32.6901	-114.6235	0
32.2376	-110.9264	0
32.6901	-114.6235	0
33.5807	-112.2269	0
33.5806	-112.2271	0
32.2349	-110.9109	0.35842
33.6432	-112.1856	0
32.9014	-109.845	0
33.5073	-112.0831	0
33.4462	-111.8316	0
32.2226	-110.9516	0
33.3405	-111.8428	0
31.3384	-110.9365	0
32.2301	-110.9705	0
33.4081	-111.8212	0
33.5137	-112.0562	0
36.6004	-110.6564	0
33.3876	-111.8171	0
34.2844	-110.1226	0
33.4216	-111.7875	0
32.2676	-110.9887	0
32.1461	-110.9903	0
35.1874	-111.6407	0
35.1876	-111.6407	0
35.2093	-111.604	0
36.9071	-111.4808	0
33.4674	-112.0734	0
33.2957	-112.0606	0
33.6202	-111.9931	0
33.4374	-111.6276	0
33.2482	-111.6439	0
33.3394	-111.8752	0
33.3992	-112.0398	0
33.8097	-112.0666	0
33.4377	-111.7904	0
33.4946	-112.1556	0
31.3735	-109.5283	0
33.3752	-112.0698	0
33.4168	-111.7337	0
32.2028	-110.969	0
32.2059	-110.7637	0
32.2059	-110.8359	0
32.2437	-110.7955	0
32.323	-111.0416	0
31.9294	-110.996	0
32.2367	-110.7762	0
34.5422	-112.4621	0
34.6002	-112.3208	0
34.5856	-112.3075	0
34.579	-112.4832	0
34.6357	-112.4056	0
31.9654	-110.3004	0
31.9658	-110.3004	0
31.9658	-110.2984	0
31.9651	-110.2969	0
31.9651	-110.2969	0
35.2319	-111.4269	0
34.3186	-111.1388	0
33.5836	-111.8008	0
33.5836	-111.8008	0
33.3934	-111.8287	0.11299
33.4926	-112.1177	0
33.6395	-112.0329	0
33.4845	-112.0133	0
33.4475	-112.0274	0
33.3921	-112.0371	0
32.3084	-111.0168	0
33.2986	-111.9782	0.06878
33.3741	-112.0714	0
33.6503	-111.9783	0
33.5661	-112.1348	0
33.3701	-111.9105	0
33.4463	-111.7357	0
33.4051	-111.5541	0
33.5649	-112.2971	0
33.4666	-112.083	0
33.424	-112.2573	0
33.6323	-112.3952	0
33.5985	-112.436	0
33.379	-111.9956	0
33.3876	-111.8149	0
33.3872	-111.8149	0
34.2845	-110.121	0
34.4916	-114.3172	0
34.491	-114.3173	0
32.2424	-110.7966	0
32.166	-111.0868	0
32.1416	-110.9574	0
32.304	-111.0242	0
32.1353	-110.9827	0
32.2206	-110.811	0
31.5376	-110.751	0
31.6119	-111.0518	0
34.5628	-111.8541	0
34.581	-112.3484	0
34.5465	-112.4601	0
32.6851	-114.6086	0
33.5253	-112.151	0
32.2164	-110.9516	0
33.4235	-111.7931	0
33.6532	-112.1697	0
33.3128	-111.789	0
35.1011	-114.6256	0
36.9574	-112.9797	0
32.6955	-114.6176	0
32.4969	-114.7525	0
31.3488	-109.5326	0
33.4594	-111.8015	0
33.4956	-112.2222	0
33.494	-112.1241	0
35.6043	-114.2561	0
35.2156	-114.0314	0
35.2147	-114.0172	0
35.244	-114.0104	0.14674
35.1931	-114.0096	0
35.2696	-114.0175	0
35.2291	-114.2228	0
35.1919	-114.0604	0
35.2154	-113.9762	0
35.1924	-114.0601	0
33.4234	-111.6668	0
31.9703	-110.2692	0
		0
33.4947	-112.2915	0
33.5819	-112.0515	0
33.6179	-112.3977	0
33.6485	-112.1621	0
		0
33.6546	-112.1354	0
33.5698	-112.1192	0
33.6485	-112.1621	0
33.6258	-112.4154	0
33.3904	-112.5909	0
33.6485	-112.1621	0
33.4497	-112.3364	0
34.6339	-112.3353	0
32.2767	-110.9142	0
32.1913	-110.9424	0
34.6045	-112.3159	0
34.5996	-112.3322	0
33.3644	-111.9132	0
32.2649	-110.9724	0
33.5302	-112.3275	0
33.6299	-112.3416	0
33.5789	-112.15	0
33.6538	-112.1667	0
33.6958	-112.2049	0
34.7352	-112.0094	0
34.626	-111.8929	0
33.492	-112.2	0
33.3937	-110.7685	0
33.3785	-111.6753	0
32.2006	-110.9103	0
32.2001	-110.9104	1.2987
35.2082	-111.6174	0
33.4505	-111.769	0
33.4403	-112.3501	0
33.58	-112.25	0
33.3949	-111.7704	0
33.48	-112.1415	0
32.2277	-110.9883	0
33.4145	-111.5559	0
33.3743	-111.7388	0
32.2483	-110.8551	0.2681
32.1909	-110.8188	0.66138
32.1495	-110.9788	2.25989
33.3331	-111.841	0
33.5815	-112.126	0
33.611	-112.1685	0
33.3915	-112.0223	0
32.2393	-110.9709	0
32.2718	-110.9992	0
33.5071	-112.0993	0
32.2223	-111.0248	0
32.1332	-110.9994	0
32.2223	-111.0248	0
32.2273	-110.8232	0
33.6515	-112.116	0
31.5516	-110.2877	0
33.5657	-112.1348	0
33.3128	-111.789	0
32.6857	-114.6643	0
32.6858	-114.6642	0
32.163	-110.9725	0
33.323	-111.7547	0
33.6269	-112.0262	1.22951
33.4661	-112.0642	0
33.3806	-111.8941	0
32.2506	-110.8253	0
33.5399	-112.1379	0
33.5093	-112.2237	0
33.4648	-112.2167	0
32.3227	-111.0364	0
33.4649	-112.2171	0
33.3638	-111.7707	0
33.3583	-111.7889	0
33.4218	-111.6136	0
33.5234	-112.1336	0
33.4304	-111.8048	0
34.2491	-110.0307	0
33.5254	-111.9447	0
33.5225	-112.065	0
33.4959	-112.2028	0
33.0313	-111.5663	0
33.0313	-111.5663	2.12766
33.5411	-112.1118	0
33.7113	-112.2146	0
32.2229	-110.9702	0
32.2745	-110.9615	0
35.1011	-114.6256	0
35.1582	-114.5463	0
34.9832	-114.5955	0
33.868	-112.152	0
33.4648	-112.0051	0
33.3816	-112.034	0
33.3198	-111.9421	0
33.3952	-110.7772	0
34.2279	-111.3312	0
33.3453	-110.4532	0
34.8521	-114.599	0
33.5676	-112.1104	0
33.4166	-111.6688	0
33.5934	-112.3779	0
33.3922	-111.6223	0
33.4554	-111.6821	0
